anime_id,title,score,rank,popularity,members,favorites,episodes,type,duration,status,genres,studios
32518,Shoujo kara Shoujo e...,7.02,,7326,10006,28,2.0,OVA,17 min per ep,Finished Airing,Hentai,BreakBottle
31368,Grisaia no Rakuen Specials,7.02,4695.0,3100,66462,39,5.0,Special,3 min per ep,Finished Airing,Ecchi,8bit
24909,Kaitou Joker,7.02,4700.0,6060,15941,137,13.0,TV,24 min per ep,Finished Airing,"Adventure,Comedy,Mystery",Shin-Ei Animation
24347,Inazuma Eleven: Chou Jigen Dream Match,7.02,4698.0,6553,13037,6,1.0,Movie,49 min,Finished Airing,Sports,OLM
35752,Otsukimi Recital,7.02,,9596,5027,6,1.0,Music,3 min,Finished Airing,,
36553,Yinhun x He Wei Dao,7.02,,7655,8962,10,3.0,CM,3 min per ep,Finished Airing,Comedy,Bandai Namco Pictures
38052,WiSH VOYAGE,7.02,,12447,2196,5,1.0,Music,3 min,Finished Airing,,Kamikaze Douga
24171,Mushibugyou OVA,7.02,4704.0,7624,9050,1,3.0,OVA,23 min per ep,Finished Airing,"Action,Fantasy,Ecchi",Seven Arcs Pictures
34389,Koro-sensei Quest!,7.02,4701.0,3353,57440,53,12.0,ONA,10 min per ep,Finished Airing,Comedy,Lerche
5307,Sora wo Kakeru Shoujo,7.02,4720.0,4804,28480,50,26.0,TV,24 min per ep,Finished Airing,"Adventure,Comedy,Sci-Fi",Sunrise
39995,Super Senko-san Time Episode 12,7.02,4719.0,6292,14412,15,1.0,Special,1 min,Finished Airing,"Comedy,Supernatural",Doga Kobo
40610,Healin' Good♡Precure,7.02,4696.0,6246,14676,88,45.0,TV,24 min per ep,Finished Airing,Action,Toei Animation
32086,Blame! Movie,7.02,4688.0,2157,118004,353,1.0,Movie,1 hr 45 min,Finished Airing,"Drama,Sci-Fi,Suspense",Polygon Pictures
32030,MEMORiES MELODiES,7.02,,10472,3837,7,1.0,Music,5 min,Finished Airing,,Bones
31405,Joker Game,7.02,4698.0,1296,219939,619,12.0,TV,23 min per ep,Finished Airing,"Drama,Mystery,Suspense",Production I.G
42176,Huyao Xiao Hongniang 8: Jin Chenxi Pian,7.02,4698.0,10918,3354,3,10.0,ONA,18 min per ep,Finished Airing,"Comedy,Drama,Romance,Supernatural","Haoliners Animation,GARDEN Culture"
42359,Zhen Hun Jie 2nd Season: Chongzhi Ban,7.02,4726.0,8457,6946,7,10.0,ONA,23 min per ep,Finished Airing,"Action,Supernatural",L²Studio
8068,Kuroshitsuji Picture Drama,7.02,4703.0,5194,23644,50,1.0,Special,17 min,Finished Airing,Supernatural,A-1 Pictures
27567,Fushigi Yuugi Special: Nakago Shikkari Shinasai!,7.02,4695.0,11005,3284,8,2.0,Special,2 min per ep,Finished Airing,Comedy,Studio Pierrot
27539,Pikmin Short Movies,7.02,4709.0,12401,2224,16,3.0,Movie,7 min per ep,Finished Airing,Fantasy,Dynamo Pictures
43590,Yakusoku (2020),7.02,,12595,2101,6,1.0,Music,4 min,Finished Airing,Drama,CloverWorks
6361,ef: A Tale of Memories. - Prologue,7.02,4688.0,4513,32810,18,1.0,Special,4 min,Finished Airing,Drama,Shaft
44071,Yuan Long 2nd Season,7.02,4723.0,11158,3138,12,16.0,ONA,19 min per ep,Finished Airing,"Action,Adventure,Fantasy",CG Year
5830,Tsurupika Hagemaru-kun,7.02,4724.0,10499,3809,27,59.0,TV,24 min per ep,Finished Airing,Comedy,Shin-Ei Animation
5279,Sekirei: Hajimete no Otsukai,7.02,4719.0,3265,60608,53,1.0,Special,10 min,Finished Airing,"Comedy,Romance",Seven Arcs
4896,Umineko no Naku Koro ni,7.02,4724.0,1210,236049,2023,26.0,TV,23 min per ep,Finished Airing,"Horror,Mystery,Supernatural,Suspense",Studio Deen
4723,Seishun Anime Zenshuu,7.02,4717.0,11496,2873,6,32.0,TV,26 min per ep,Finished Airing,"Drama,Romance",Nippon Animation
3738,Usavich II,7.02,4727.0,9304,5483,2,13.0,TV,1 min per ep,Finished Airing,"Adventure,Comedy",Kanaban Graphics
912,Ninkuu,7.02,4710.0,7889,8286,31,55.0,TV,24 min per ep,Finished Airing,Adventure,Studio Pierrot
17247,Machine-Doll wa Kizutsukanai,7.02,4704.0,815,344905,676,12.0,TV,23 min per ep,Finished Airing,"Action,Fantasy,Ecchi",Lerche
14027,Boku wa Tomodachi ga Sukunai: Relay Shousetsu wa Ketsumatsu ga Hanpanai,7.02,4689.0,2130,120088,51,1.0,OVA,24 min,Finished Airing,"Comedy,Romance,Ecchi",AIC Build
592,PopoloCrois,7.02,4713.0,11962,2527,4,26.0,TV,23 min per ep,Finished Airing,"Adventure,Fantasy",TMS Entertainment
13839,Meitantei Conan OVA 12: Excalibur no Kiseki,7.02,4703.0,6697,12405,3,1.0,OVA,29 min,Finished Airing,"Comedy,Mystery,Sports",TMS Entertainment
2124,Code Geass: Hangyaku no Lelouch Recaps,7.02,4690.0,4162,39239,59,2.0,TV Special,24 min per ep,Finished Airing,Sci-Fi,Sunrise
367,Akazukin Chacha OVA,7.02,4686.0,11044,3245,6,3.0,OVA,24 min per ep,Finished Airing,Comedy,Gallop
25389,"Dragon Ball Z Movie 15: Fukkatsu no ""F""",7.02,4691.0,1401,201879,151,1.0,Movie,1 hr 33 min,Finished Airing,"Action,Adventure,Comedy,Fantasy",Toei Animation
10397,Mashiro-iro Symphony: The Color of Lovers,7.02,4705.0,1673,163109,509,12.0,TV,24 min per ep,Finished Airing,"Drama,Romance",Manglobe
1493,Project ARMS: The 2nd Chapter,7.02,4713.0,8397,7089,7,26.0,TV,24 min per ep,Finished Airing,"Action,Fantasy",TMS Entertainment
50647,Zhen Wu Dianfeng,7.02,4729.0,11024,3254,22,40.0,ONA,10 min per ep,Finished Airing,"Action,Adventure,Fantasy",Ruo Hong Culture
25157,Trinity Seven,7.02,4720.0,232,906370,3866,12.0,TV,24 min per ep,Finished Airing,"Action,Comedy,Fantasy,Romance,Ecchi",Seven Arcs Pictures
9959,Raiyantsuuri no Uta,7.02,4715.0,12148,2392,3,1.0,Movie,1 hr 25 min,Finished Airing,Drama,
50993,Shiyakusho,7.02,4715.0,11601,2799,8,1.0,ONA,11 min,Finished Airing,Slice of Life,Typhoon Graphics
62048,Mao,7.01,4750.0,4443,33956,91,,TV,25 min,Currently Airing,"Mystery,Supernatural",Sunrise
60273,Hypnosis Mic: Division Rap Battle Movie,7.01,4749.0,11628,2779,9,1.0,Movie,1 hr 46 min,Finished Airing,Sci-Fi,Polygon Pictures
60154,Ore wa Seikan Kokka no Akutoku Ryoushu!,7.01,4757.0,2442,97978,324,12.0,TV,23 min per ep,Finished Airing,"Comedy,Fantasy,Sci-Fi",Quad
59915,Shendao Dizun,7.01,4768.0,16186,809,2,48.0,ONA,7 min per ep,Finished Airing,"Action,Adventure,Fantasy",Ruo Hong Culture
59382,Horangi Deureowayo,7.01,4750.0,15421,983,3,8.0,ONA,9 min per ep,Finished Airing,"Comedy,Supernatural",
59181,Long Zhong Ren,7.01,4754.0,14113,1347,10,16.0,ONA,17 min per ep,Finished Airing,"Comedy,Romance,Suspense",Paper Animation
58074,Bakuzete Saku,7.01,,16096,832,0,1.0,Music,4 min,Finished Airing,,
54945,Chang An San Wan Li,7.01,4737.0,17248,648,7,1.0,Movie,2 hr 47 min,Finished Airing,,Light Chaser Animation Studios
54309,Blue Archive the Animation,7.01,4734.0,2845,76633,1144,12.0,TV,23 min per ep,Finished Airing,"Action,Fantasy","Yostar Pictures,Studio CANDY BOX"
54144,Cardfight!! Vanguard: Divinez Deluxe-hen,7.01,4736.0,11254,3052,5,13.0,TV,24 min per ep,Finished Airing,Action,"Kinema Citrus,Gift-o’-Animation,Studio Jemi"
53151,Onmyouji,7.01,4763.0,6606,12800,44,13.0,ONA,25 min per ep,Finished Airing,"Drama,Supernatural",Marvy Jack
36121,Ikkyuu Nyuukon,7.01,,6502,13292,87,4.0,OVA,22 min per ep,Finished Airing,Hentai,Studio 9 Maiami
3970,Sentakuya Shin-chan,7.01,,6685,12472,78,2.0,OVA,27 min per ep,Finished Airing,Hentai,T-Rex
18525,Rin x Sen + Ran → Sem: Cross Mix,7.01,,6932,11407,91,2.0,OVA,29 min per ep,Finished Airing,Hentai,Suzuki Mirano
16189,Miboujin Nikki: Akogare no Ano Hito to Hitotsu Yane no Shita,7.01,,6429,13666,80,1.0,OVA,22 min,Finished Airing,Hentai,Ishibashi Planning
16982,Hayate no Gotoku! Cuties,7.01,4745.0,3718,48242,55,12.0,TV,24 min per ep,Finished Airing,"Comedy,Romance",Manglobe
14829,Fate/kaleid liner Prisma☆Illya,7.01,4738.0,955,294742,1060,10.0,TV,24 min per ep,Finished Airing,"Action,Comedy",SILVER LINK.
37184,Ze Tian Ji 2nd Season,7.01,4772.0,10165,4214,4,12.0,ONA,19 min per ep,Finished Airing,"Action,Adventure,Fantasy",Foch Film
10321,Uta no☆Prince-sama♪ Maji Love 1000%,7.01,4770.0,1366,207350,1624,13.0,TV,25 min per ep,Finished Airing,"Comedy,Romance",A-1 Pictures
36475,Sword Art Online Alternative: Gun Gale Online,7.01,4765.0,361,677563,1654,12.0,TV,23 min per ep,Finished Airing,Action,Studio 3Hz
40819,Kyonyuu Princess Saimin,7.01,,6890,11579,94,2.0,OVA,15 min per ep,Finished Airing,"Fantasy,Hentai",T-Rex
42592,Kaa-chan no Tomodachi ni Shikotteru Tokoro Mirareta. The Animation,7.01,,7535,9321,63,1.0,OVA,27 min,Finished Airing,Hentai,Seven
36848,Aishen Qiaokeli-ing...II,7.01,4730.0,3980,42858,119,15.0,ONA,19 min per ep,Finished Airing,"Comedy,Romance",B.CMAY PICTURES
34471,Youkai Watch Movie 4: Shadow Side - Oni-ou no Fukkatsu,7.01,4771.0,11536,2841,9,1.0,Movie,1 hr 34 min,Finished Airing,Supernatural,OLM
33730,Chain Chronicle: Haecceitas no Hikari Part 3,7.01,4737.0,5985,16458,8,1.0,Movie,1 hr 33 min,Finished Airing,"Action,Adventure,Fantasy","Telecom Animation Film,Graphinica"
40313,Promare: Lio-hen,7.01,4759.0,4544,32312,17,1.0,ONA,10 min,Finished Airing,Sci-Fi,Trigger
40410,Ring no Seraph,7.01,,13206,1744,5,1.0,Music,3 min,Finished Airing,Sports,
41202,"Kokoro Magic ""A to Z""",7.01,,10436,3892,2,1.0,Music,5 min,Finished Airing,,Sunrise
8424,MM!,7.01,4759.0,1156,247488,672,12.0,TV,23 min per ep,Finished Airing,"Comedy,Ecchi",Xebec
3121,Kodomo no Jikan OVA,7.01,4753.0,4569,32009,32,3.0,OVA,24 min per ep,Finished Airing,"Comedy,Ecchi","Diomedéa,Studio Barcelona"
29437,Meitantei Conan: Kinga Shinnen Mouri Kogorou,7.01,4760.0,9633,4959,1,1.0,Special,24 min,Finished Airing,"Action,Comedy,Mystery",TMS Entertainment
2132,Inukami! The Movie: Tokumei Reiteki Sousakan Karina Shirou!,7.01,4750.0,5792,17954,7,1.0,Movie,26 min,Finished Airing,"Comedy,Romance,Supernatural,Ecchi",Seven Arcs
24727,Baka to Test to Shoukanjuu Ni!: Mahou Hideyoshi Hideyoshi,7.01,4728.0,4855,27857,17,1.0,Special,3 min,Finished Airing,Comedy,SILVER LINK.
1944,Photon,7.01,4763.0,5906,17108,66,6.0,OVA,32 min per ep,Finished Airing,"Adventure,Comedy,Drama,Romance,Sci-Fi,Ecchi",AIC
44086,Prayer X,7.01,,11269,3050,9,1.0,Music,3 min,Finished Airing,Avant Garde,PERIMETRON
5968,Kinnikuman II Sei: Ultimate Muscle 2,7.01,4746.0,8042,7873,5,13.0,TV,24 min per ep,Finished Airing,"Comedy,Sci-Fi,Sports",Toei Animation
5688,Gegege no Kitarou (1968),7.01,4743.0,9045,5910,24,65.0,TV,25 min per ep,Finished Airing,"Comedy,Horror,Supernatural",Toei Animation
21603,Mekakucity Actors,7.01,4759.0,580,458631,3827,12.0,TV,23 min per ep,Finished Airing,"Drama,Mystery,Sci-Fi",Shaft
33573,BanG Dream!,7.01,4733.0,2317,106518,911,13.0,TV,24 min per ep,Finished Airing,,"Xebec,Issen"
4195,Kodomo no Jikan Ni Gakki,7.01,4749.0,4438,34195,39,3.0,OVA,23 min per ep,Finished Airing,"Comedy,Ecchi",Diomedéa
4021,Seiyou Kottou Yougashiten: Antique,7.01,4765.0,4036,41937,116,12.0,TV,22 min per ep,Finished Airing,"Boys Love,Comedy,Gourmet","Nippon Animation,Shirogumi"
19023,"Wake Up, Girls!",7.01,4772.0,3367,57047,172,12.0,TV,24 min per ep,Finished Airing,Drama,"Tatsunoko Production,Ordet"
3077,Warau Salesman,7.01,4772.0,7797,8556,59,103.0,TV,10 min per ep,Finished Airing,"Comedy,Drama,Supernatural",Shin-Ei Animation
2749,Heisei Inu Monogatari Bow,7.01,4741.0,13628,1545,1,40.0,TV,23 min per ep,Finished Airing,Comedy,Nippon Animation
48422,Kazoku: Haha to Shimai no Kyousei,7.01,,7564,9218,90,6.0,OVA,24 min per ep,Finished Airing,Hentai,PoRO
49398,Wu Geng Ji 4th Season,7.01,4769.0,12843,1946,13,24.0,ONA,17 min per ep,Finished Airing,"Action,Fantasy",Sparkly Key Animation Studio
2657,Doraemon Movie 08: Nobita to Ryuu no Kishi,7.01,4735.0,8682,6519,1,1.0,Movie,1 hr 30 min,Finished Airing,"Adventure,Comedy,Fantasy",Shin-Ei Animation
13183,Fate/Zero Remix,7.01,4737.0,4908,27209,14,2.0,TV Special,23 min per ep,Finished Airing,"Action,Fantasy",ufotable
2230,Hana no Ko Lunlun,7.01,4743.0,8482,6914,27,50.0,TV,24 min per ep,Finished Airing,"Adventure,Drama",Toei Animation
4156,Ichigo Mashimaro Episode 0,7.01,4744.0,5867,17410,9,1.0,Special,4 min,Finished Airing,Comedy,Daume
11829,Manga Mitokoumon,7.01,4754.0,14117,1359,5,46.0,TV,24 min per ep,Finished Airing,,
21439,Uta no☆Prince-sama♪ Maji Love Revolutions,7.01,4771.0,3187,63464,223,13.0,TV,24 min per ep,Finished Airing,"Comedy,Romance",A-1 Pictures
284,Area 88 (TV),7.01,4731.0,6045,16041,69,12.0,TV,23 min per ep,Finished Airing,"Action,Drama,Romance",Group TAC
1668,Bakuten Shoot Beyblade G Revolution,7.01,4733.0,3498,53556,234,52.0,TV,23 min per ep,Finished Airing,"Action,Adventure,Comedy,Sci-Fi",Nippon Animation
4063,Sekirei,7.01,4762.0,620,435457,1808,12.0,TV,23 min per ep,Finished Airing,"Action,Comedy,Romance,Ecchi",Seven Arcs
49915,Yi Ren Zhi Xia 4,7.01,4776.0,6073,15879,44,12.0,ONA,24 min per ep,Finished Airing,"Action,Supernatural",Qiyuan Yinghua
42395,Shakunetsu Kabaddi,7.01,4766.0,2269,109136,745,12.0,TV,23 min per ep,Finished Airing,"Comedy,Sports",TMS Entertainment
51015,Piplup Step,7.01,,11885,2580,30,1.0,Music,2 min,Finished Airing,,
395,Gantz 2nd Stage,7.01,4741.0,1608,173011,450,13.0,TV,23 min per ep,Finished Airing,"Action,Drama,Horror,Sci-Fi,Suspense",Gonzo
11761,Medaka Box,7.01,4757.0,1016,278971,511,12.0,TV,24 min per ep,Finished Airing,"Action,Comedy,Ecchi",Gainax
63032,Underdog (Music),7.0,,21876,288,3,1.0,Music,4 min,Finished Airing,Action,
61592,Wangzhe Rongyao: Rongyao Zhi Zhang - Mingyun Pian,7.0,4828.0,17659,600,2,4.0,ONA,28 min per ep,Finished Airing,"Action,Adventure,Fantasy",Original Force
60512,Gomu wo Tsukete to Iimashita yo ne...,7.0,,11153,3147,20,2.0,ONA,16 min per ep,Finished Airing,Hentai,Seven
59773,Shishigari,7.0,4816.0,15498,973,2,1.0,Movie,16 min,Finished Airing,"Adventure,Suspense",Studio DURIAN
59834,Paipai Kamen de Doukashiran?,7.0,,17887,580,0,1.0,Music,4 min,Finished Airing,,SANZIGEN
57441,Meitantei Conan vs. Kaitou Kid,7.0,4810.0,9936,4528,9,1.0,Movie,1 hr 20 min,Finished Airing,"Adventure,Comedy,Mystery",TMS Entertainment
57283,"Mitasarete Mezameru Asa ni, Jimi na Choushoku wo The Animation",7.0,,9292,5503,23,1.0,OVA,18 min,Finished Airing,Hentai,Blue bread
56146,Good Night World,7.0,4786.0,3038,68665,230,12.0,ONA,24 min per ep,Finished Airing,"Drama,Fantasy",NAZ
55150,Yarinaoshi Reijou wa Ryuutei Heika wo Kouryakuchuu,7.0,4824.0,2259,109906,431,12.0,TV,23 min per ep,Finished Airing,"Comedy,Fantasy,Romance",J.C.Staff
54284,VTuber Nandaga Haishin Kiri Wasuretara Densetsu ni Natteta,7.0,4822.0,2847,76587,240,12.0,TV,23 min per ep,Finished Airing,Comedy,TNK
53040,Kanojo mo Kanojo Season 2,7.0,4798.0,2020,128389,427,12.0,TV,24 min per ep,Finished Airing,"Comedy,Romance",SynergySP
32833,Nudist Beach ni Shuugaku Ryokou de!! The Animation,7.0,,5541,20149,116,2.0,OVA,23 min per ep,Finished Airing,Hentai,Seven
34107,Iizuka-senpai x Blazer: Ane Kyun! yori The Animation,7.0,,7264,10231,47,1.0,OVA,15 min,Finished Airing,Hentai,T-Rex
21001,Dekakute Ecchi na Ore no Ane,7.0,,6220,14855,82,1.0,OVA,28 min,Finished Airing,Hentai,T-Rex
1787,Viper GTS,7.0,,6203,14978,122,3.0,OVA,28 min per ep,Finished Airing,"Supernatural,Hentai",Studio G-1Neo
33299,Magic-Kyun! Renaissance,7.0,4810.0,3224,61885,226,13.0,TV,23 min per ep,Finished Airing,"Fantasy,Romance",Sunrise
9159,Kaibutsu Oujo (OVA),7.0,4796.0,6388,13898,14,3.0,OVA,22 min per ep,Finished Airing,"Action,Comedy,Horror,Supernatural",Tatsunoko Production
10456,Kyoukaisenjou no Horizon,7.0,4804.0,1478,189885,856,13.0,TV,24 min per ep,Finished Airing,"Action,Fantasy,Sci-Fi",Sunrise
18343,Girls & Panzer: Fushou Akiyama Yukari no Sensha Kouza,7.0,4790.0,6274,14507,11,6.0,Special,11 min per ep,Finished Airing,,Actas
8206,Hime Chen! Otogi Chikku Idol Lilpri,7.0,4795.0,6805,11957,54,51.0,TV,24 min per ep,Finished Airing,,TMS Entertainment
36625,Ajin Part 2 OVA,7.0,4774.0,5808,17835,10,1.0,OVA,21 min,Finished Airing,"Action,Horror,Mystery,Supernatural",Polygon Pictures
38489,Feng Yu Zhou,7.0,4782.0,12854,1933,6,1.0,Movie,1 hr 45 min,Finished Airing,"Action,Adventure,Comedy,Drama,Fantasy",Rocen
33729,Chain Chronicle: Haecceitas no Hikari Part 2,7.0,4786.0,5832,17725,13,1.0,Movie,1 hr 29 min,Finished Airing,"Action,Adventure,Fantasy","Telecom Animation Film,Graphinica"
33728,Chain Chronicle: Haecceitas no Hikari Part 1,7.0,4781.0,5005,25801,21,1.0,Movie,1 hr 26 min,Finished Airing,"Action,Adventure,Fantasy","Telecom Animation Film,Graphinica"
40298,Youjo Senki Movie: Manner Eizou,7.0,4831.0,5090,24836,27,1.0,Movie,2 min,Finished Airing,Comedy,Studio PuYUKAI
31417,Binan Koukou Chikyuu Bouei-bu Love! Love!,7.0,4781.0,4620,31328,123,12.0,TV,24 min per ep,Finished Airing,"Comedy,Fantasy",Studio Comet
41319,A song for You! You? You!!,7.0,,11247,3069,6,1.0,Music,11 min,Finished Airing,,Sunrise
18277,Strike the Blood,7.0,4818.0,365,673028,2249,24.0,TV,24 min per ep,Finished Airing,"Action,Fantasy,Ecchi","SILVER LINK.,Connect"
37983,Nekopara: Koneko no Hi no Yakusoku,7.0,4807.0,4341,35925,46,1.0,ONA,21 min,Finished Airing,"Comedy,Romance","Felix Film,aNCHOR"
2369,Rental Magica,7.0,4815.0,3129,65241,107,24.0,TV,24 min per ep,Finished Airing,"Action,Mystery,Supernatural",Zexcs
7619,Gegege no Kitarou (1996),7.0,4788.0,9572,5065,11,114.0,TV,23 min per ep,Finished Airing,"Adventure,Supernatural",Toei Animation
1942,Rocket Girls,7.0,4817.0,7193,10461,24,12.0,TV,23 min per ep,Finished Airing,"Adventure,Sci-Fi",Mook DLE
6093,Anmitsu Hime,7.0,4781.0,12864,1936,6,51.0,TV,24 min per ep,Finished Airing,Comedy,Studio Pierrot
21851,Tesagure! Bukatsumono Encore,7.0,4823.0,9144,5732,13,12.0,TV,11 min per ep,Finished Airing,Comedy,Yaoyorozu
1592,Hataraki Man,7.0,4790.0,4812,28434,63,11.0,TV,22 min per ep,Finished Airing,"Comedy,Drama,Romance",Gallop
1573,Kishin Douji Zenki,7.0,4805.0,6048,16025,36,51.0,TV,24 min per ep,Finished Airing,"Action,Horror,Supernatural",Studio Deen
4876,Hashire Melos (Movie),7.0,4794.0,7837,8449,13,1.0,Movie,1 hr 47 min,Finished Airing,"Action,Adventure",Visual 80
20649,Kimi no Iru Machi OVA,7.0,4805.0,5505,20523,17,2.0,OVA,28 min per ep,Finished Airing,"Drama,Romance",Gonzo
32013,Oshiete! Galko-chan,7.0,4811.0,1481,189867,526,12.0,TV,7 min per ep,Finished Airing,Comedy,feel.
4119,Juushin Liger,7.0,4792.0,11395,2948,5,43.0,TV,25 min per ep,Finished Airing,Sci-Fi,Sunrise
4086,Mukamuka Paradise,7.0,4812.0,10991,3292,5,51.0,TV,25 min per ep,Finished Airing,"Adventure,Comedy",Nippon Animation
1045,Elf wo Karu Mono-tachi,7.0,4785.0,4673,30658,55,12.0,TV,24 min per ep,Finished Airing,"Adventure,Comedy,Fantasy,Ecchi",Group TAC
998,Blue Seed,7.0,4781.0,4472,33445,140,26.0,TV,23 min per ep,Finished Airing,"Action,Adventure,Drama,Horror,Mystery,Romance,Supernatural","Production I.G,Ashi Productions"
15819,Kindaichi Shounen no Jikenbo: Kuromajutsu Satsujin Jiken-hen,7.0,4797.0,11912,2560,4,2.0,OVA,27 min per ep,Finished Airing,Mystery,Toei Animation
2815,Geragera Boes Monogatari,7.0,4790.0,12718,2019,12,52.0,TV,24 min per ep,Finished Airing,Comedy,Telescreen
49285,Waccha PriMagi!,7.0,4826.0,8620,6653,62,51.0,TV,24 min per ep,Finished Airing,,"Tatsunoko Production,Dongwoo A&E"
49426,Tropical-Rouge! Precure Movie: Yuki no Princess to Kiseki no Yubiwa!,7.0,4821.0,11029,3263,8,1.0,Movie,1 hr 10 min,Finished Airing,Action,Toei Animation
2662,Doraemon Movie 02: Nobita no Uchuu Kaitakushi,7.0,4779.0,8759,6368,3,1.0,Movie,1 hr 30 min,Finished Airing,"Adventure,Comedy,Fantasy",Shin-Ei Animation
14617,Stranger: Mukou Hadan Pilot,7.0,4818.0,6461,13550,26,1.0,Special,3 min,Finished Airing,"Action,Adventure",Bones
598,Jinzou Ningen Kikaider The Animation,7.0,4798.0,6920,11445,76,13.0,TV,23 min per ep,Finished Airing,"Drama,Sci-Fi","Radix,Studio OX"
48753,Jahy-sama wa Kujikenai!,7.0,4793.0,1053,269153,1450,20.0,TV,23 min per ep,Finished Airing,"Comedy,Supernatural",SILVER LINK.
2517,Eikoku Koi Monogatari Emma: Intermission,7.0,4780.0,8825,6239,8,1.0,TV Special,24 min,Finished Airing,"Drama,Romance",Ajia-do
13171,Wasurenagumo,7.0,4828.0,4053,41553,62,1.0,TV Special,25 min,Finished Airing,"Comedy,Horror,Supernatural",Production I.G
448,Tenjou Tenge: The Ultimate Fight,7.0,4821.0,3895,44573,35,2.0,OVA,24 min per ep,Finished Airing,"Action,Drama,Romance,Supernatural",Madhouse
2176,Kiddy Grade: Ignition,7.0,4801.0,9295,5499,3,1.0,Movie,1 hr 24 min,Finished Airing,Sci-Fi,"Gonzo,asread."
10372,Kamisama Dolls,7.0,4800.0,2859,76198,97,13.0,TV,24 min per ep,Finished Airing,"Action,Supernatural",Brain's Base
312,Ace wo Nerae! Final Stage,7.0,4779.0,10936,3330,11,12.0,OVA,24 min per ep,Finished Airing,"Drama,Sports",Tokyo Movie Shinsha
247,Harukanaru Toki no Naka de: Hachiyou Shou,7.0,4791.0,4921,27007,118,26.0,TV,24 min per ep,Finished Airing,"Fantasy,Romance",Yumeta Company
79,Shuffle!,7.0,4812.0,962,294058,1507,24.0,TV,24 min per ep,Finished Airing,"Comedy,Fantasy,Romance,Ecchi",asread.
45653,Soredemo Ayumu wa Yosetekuru,7.0,4819.0,1503,185939,675,12.0,TV,24 min per ep,Finished Airing,"Comedy,Romance",SILVER LINK.
1336,Kyoushoku Soukou Guyver II,7.0,4808.0,7385,9816,41,6.0,OVA,25 min per ep,Finished Airing,"Action,Horror,Sci-Fi",Hero
51064,Kuro no Shoukanshi,7.0,4800.0,942,299751,1161,12.0,TV,23 min per ep,Finished Airing,"Action,Fantasy",Satelight
61107,GANSO! BanG Dream Chan,6.99,4842.0,11182,3113,9,52.0,ONA,1 min per ep,Currently Airing,,AtoriE
60784,Yuugao,6.99,,10848,3434,23,1.0,OVA,16 min,Finished Airing,Hentai,T-Rex
56242,Sengoku Youko: Yonaoshi Kyoudai-hen,6.99,4865.0,2984,70678,196,13.0,TV,23 min per ep,Finished Airing,"Action,Adventure,Fantasy",White Fox
55130,Zhen Wu Dianfeng 2nd Season,6.99,4879.0,13494,1593,8,52.0,ONA,10 min per ep,Finished Airing,"Action,Adventure,Fantasy",Ruo Hong Culture
52446,Kaiko sareta Ankoku Heishi (30-dai) no Slow na Second Life,6.99,4847.0,1453,192027,590,12.0,TV,23 min per ep,Finished Airing,Fantasy,Encourage Films
17391,Senyuu. Specials,6.99,4864.0,5693,18744,9,4.0,Special,4 min per ep,Finished Airing,"Action,Comedy,Fantasy","Ordet,LIDENFILMS"
3771,"Nee, Chanto Shiyou Yo!",6.99,,6338,14173,81,5.0,OVA,28 min per ep,Finished Airing,Hentai,Studio 9 Maiami
35960,Kud Wafter,6.99,4854.0,5402,21556,41,1.0,OVA,50 min,Finished Airing,"Comedy,Romance",J.C.Staff
9547,Alps no Shoujo Heidi (1979),6.99,4831.0,8719,6451,8,1.0,Movie,1 hr 47 min,Finished Airing,Drama,Nippon Animation
35965,Baja no Studio,6.99,4836.0,8914,6110,6,1.0,OVA,21 min,Finished Airing,Fantasy,Kyoto Animation
36258,Ohedo Julia-Night,6.99,,14352,1285,6,1.0,Music,3 min,Finished Airing,,
36798,Yuuki Yuuna wa Yuusha de Aru: Hidamari,6.99,4874.0,7235,10329,10,1.0,Special,24 min,Finished Airing,Drama,Studio Gokumi
37185,Ze Tian Ji 3rd Season,6.99,4876.0,10589,3692,5,12.0,ONA,20 min per ep,Finished Airing,"Action,Adventure,Fantasy",Foch Film
19383,Yami Shibai,6.99,4869.0,2158,117822,358,13.0,TV,4 min per ep,Finished Airing,"Avant Garde,Horror,Supernatural",ILCA
36873,Back Street Girls: Gokudolls,6.99,4837.0,1605,173190,806,10.0,TV,24 min per ep,Finished Airing,"Comedy,Ecchi",J.C.Staff
16742,Watashi ga Motenai no wa Dou Kangaetemo Omaera ga Warui!,6.99,4868.0,340,705207,6275,12.0,TV,24 min per ep,Finished Airing,Comedy,SILVER LINK.
